user_id,fold,is_candidate,starved_in_2050,starvation_time
161378,calibration,1,0,
161381,evaluation,0,,
161437,calibration,1,0,
161475,evaluation,0,,
161511,calibration,0,,
161541,calibration,0,,
161678,evaluation,1,0,
161692,evaluation,1,0,
161700,evaluation,0,,
161711,evaluation,0,,
161778,evaluation,0,,
161838,calibration,0,,
161847,evaluation,1,0,
161893,calibration,0,,
161927,calibration,1,0,
161940,calibration,0,,
161946,evaluation,1,0,
161949,calibration,0,,
162012,calibration,0,,
162013,evaluation,0,,
162047,calibration,1,0,
162129,calibration,0,,
162236,evaluation,0,,
162263,calibration,1,0,
162314,evaluation,0,,
162319,evaluation,0,,
162349,evaluation,1,0,
162411,evaluation,0,,
162496,evaluation,0,,
162516,calibration,1,0,
